"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2024","Richmond",67.5711,235,66.8065,219,106.404,149,107.45,153,97.5154,24,97.8501,31,9.59955,83
"2024","Rider",68.5772,167,67.8618,147,102.133,246,102.968,241,104.006,150,107.333,201,-4.36579,221
"2024","Robert Morris",68.4621,176,66.9002,214,103.745,217,101.711,257,111.151,318,113.293,328,-11.5821,306
"2024","Rutgers",68.5627,169,67.7963,152,94.833,341,99.3063,297,96.7237,14,91.826,4,7.48022,100
"2024","Sacramento St.",64.7641,344,63.8568,339,99.0451,296,98.3195,310,110.3,300,110.871,271,-12.5512,312
"2024","Sacred Heart",70.1596,82,69.1296,80,103.859,212,102.128,252,104.168,159,112.169,303,-10.0409,292
"2024","Saint Francis",66.4176,286,65.2991,301,94.9292,339,94.4363,345,110.622,306,116.66,354,-22.2235,355
"2024","Saint Joseph's",68.6057,164,68.3186,122,109.849,88,110.797,92,102.267,104,103.261,116,7.5358,99
"2024","Saint Louis",69.4492,113,69.247,75,106.808,143,111.358,87,115.155,355,114.211,339,-2.85354,198
"2024","Saint Mary's",63.3514,355,61.9209,358,114.915,22,114.925,45,93.5732,3,95.0284,16,19.8965,20
"2024","Saint Peter's",65.2369,336,63.9261,338,99.4394,292,98.5836,305,96.5396,12,100.912,75,-2.32835,187
"2024","Sam Houston St.",68.8134,151,67.407,169,103.162,226,106.004,179,100.865,74,103.703,126,2.3016,142
"2024","Samford",73.7641,9,72.4492,14,113.993,26,113.079,69,100.909,76,103.283,117,9.79681,82
"2024","San Diego",71.9589,32,70.9882,32,100.878,266,100.498,277,108.149,257,107.55,205,-7.05279,258
"2024","San Diego St.",67.0337,266,65.959,266,108.712,109,113.565,61,98.4268,31,93.8583,9,19.7064,21
"2024","San Francisco",68.0598,206,67.179,193,112.176,48,110.401,97,97.3021,21,98.9399,40,11.4607,70
"2024","San Jose St.",65.9386,308,65.672,275,102.543,242,105.882,183,113.306,343,111.794,294,-5.91112,247
"2024","Santa Clara",69.6605,103,69.0237,86,108.576,112,109.752,107,103.769,145,104.138,134,5.61475,109
"2024","Seattle",68.3202,186,66.6851,229,103.993,210,105.26,199,97.145,18,100.71,71,4.54972,120
"2024","Seton Hall",67.0841,263,65.9933,263,107.275,136,112.278,76,103.699,143,99.5945,52,12.6834,62
"2024","Siena",67.125,261,65.8758,267,90.0938,359,90.6477,358,110.872,314,113.177,323,-22.5292,357
"2024","SIU Edwardsville",67.2504,257,67.0211,205,103.174,224,101.368,262,105.505,196,110.887,272,-9.51919,286
"2024","SMU",68.2503,192,67.4086,168,111.009,61,111.252,88,99.4261,39,100.017,59,11.2344,71
"2024","South Alabama",69.5863,107,68.1468,130,103.798,215,104.465,215,107.58,247,108.942,235,-4.47785,222
"2024","South Carolina",64.744,345,62.846,354,110.705,68,114.712,46,102.738,112,99.6761,54,15.0356,49
"2024","South Carolina St.",70.0724,86,68.5049,108,98.7564,301,99.1491,299,105.93,208,110.079,253,-10.93,301
"2024","South Dakota",69.6046,105,68.5786,104,104.81,193,103.153,236,115.022,354,116.979,356,-13.8265,322
"2024","South Dakota St.",68.1353,200,67.8356,148,110.141,79,108.674,134,104.075,153,105.688,163,2.98631,134
"2024","South Florida",69.0226,142,67.9474,143,110.102,81,110.41,95,100.284,60,101.272,86,9.13781,88
"2024","Southeast Missouri St.",70.2532,77,68.997,88,91.3467,356,91.3191,356,107.805,253,112.493,313,-21.1736,352
"2024","Southeastern Louisiana",66.363,290,64.7208,318,99.6263,285,98.9508,303,107.117,236,110.074,252,-11.123,303
"2024","Southern",69.4989,110,67.3722,173,97.1302,320,97.0777,322,100.251,58,104.778,146,-7.70053,265
"2024","Southern Illinois",65.2859,333,64.3609,332,108.918,105,109.315,115,103.45,135,104.801,147,4.51389,122
"2024","Southern Indiana",69.6879,102,68.9071,93,95.8048,331,96.0813,332,107.179,237,111.875,296,-15.7941,328
"2024","Southern Miss",69.2217,127,67.91,144,101.04,262,101.346,264,105.427,192,106.992,194,-5.64595,243
"2024","Southern Utah",70.7627,58,69.4863,70,103.096,228,105.829,185,109.419,283,112.008,300,-6.17938,251
"2024","St. Bonaventure",66.0687,305,65.453,290,109.997,85,111.53,84,103.025,120,104.1,133,7.42991,102
"2024","St. John's",69.5686,109,69.1868,78,113.437,32,118.382,20,103.472,138,99.8799,57,18.5024,26
"2024","St. Thomas",63.4062,353,62.8672,353,110.512,74,107.708,148,102.773,114,105.85,169,1.85842,146
"2024","Stanford",70.9054,54,69.4996,69,105.918,163,110.37,98,106.504,219,103.951,129,6.41937,105
"2024","Stephen F. Austin",70.7669,57,69.1263,81,100.455,277,101.698,258,100.051,55,102.8,110,-1.10185,177
"2024","Stetson",66.6291,277,66.1385,257,111.41,53,110.274,100,112.757,336,114.379,342,-4.10424,218
"2024","Stonehill",69.3584,120,67.5268,162,91.0965,357,91.8775,354,110.575,304,114.768,344,-22.8905,358
"2024","Stony Brook",67.4224,252,67.3847,171,106.149,157,106.352,172,105.89,204,106.957,192,-0.604479,171
"2024","Syracuse",71.9314,33,70.5603,38,105.223,179,111.037,89,106.208,215,101.754,95,9.28302,87
"2024","Tarleton St.",67.5511,237,66.4345,246,105.694,169,108.92,128,104,149,106.076,175,2.84366,135
"2024","TCU",70.6411,62,69.639,63,110.06,83,115.117,44,99.7082,48,97.8206,30,17.2962,32
"2024","Temple",67.5761,234,66.5545,238,102.033,248,102.849,243,105.927,207,104.576,142,-1.72657,180
"2024","Tennessee",70.591,65,69.1808,79,112.545,43,117.058,28,96.0253,7,91.0904,3,25.9673,7
"2024","Tennessee Martin",73.1712,13,72.7626,7,107.464,129,106.597,171,105.484,195,110.698,266,-4.10106,217
"2024","Tennessee St.",68.9388,147,68.3165,123,101.337,260,98.9762,302,104.104,154,108.845,232,-9.86848,289
"2024","Tennessee Tech",66.8799,270,65.4712,288,96.3688,328,96.3453,330,109.396,282,112.94,320,-16.5949,331
"2024","Texas",68.1959,195,67.1348,196,111.933,52,118.54,18,102.265,103,100.133,60,18.4073,28
"2024","Texas A&M",67.4371,249,65.8218,269,110.767,67,115.985,31,104.483,169,99.8592,56,16.126,43
"2024","Texas A&M Commerce",67.9104,214,66.1068,259,95.0077,337,94.874,341,109.146,273,111.187,280,-16.3127,329
"2024","Texas A&M Corpus Chris",70.0855,84,68.7409,97,102.621,239,100.929,271,97.6319,26,102.105,98,-1.17655,178
"2024","Texas Southern",69.1263,134,67.7601,153,99.328,293,98.5228,306,101.82,91,106.823,186,-8.30049,277
"2024","Texas St.",68.0469,208,66.3023,251,98.3977,305,100.647,276,102.666,111,102.452,102,-1.8051,182
"2024","Texas Tech",67.21,258,66.6147,233,111.985,51,117.958,23,102.629,110,99.4104,45,18.548,25
"2024","The Citadel",66.3762,289,65.3805,296,102.995,232,102.983,240,108.571,266,110.038,251,-7.05488,259
"2024","Toledo",70.2052,78,69.232,76,113.04,34,112.791,72,107.551,245,110.114,255,2.67701,139
"2024","Towson",62.9453,358,62.1848,357,104.409,199,103.548,226,100.804,72,101.719,94,1.82944,147
"2024","Troy",70.5477,67,69.5927,65,107.488,128,107.208,158,101.218,79,103.49,119,3.71752,130
"2024","Tulane",73.1791,12,72.6132,12,109.276,98,110.822,90,108.336,262,108.013,213,2.80863,136
"2024","Tulsa",71.342,47,70.4241,42,103.058,229,103.057,238,103.121,123,105.243,154,-2.18615,183
"2024","UAB",68.6057,163,67.5767,159,110.877,65,113.536,62,109.427,284,107.676,208,5.85982,106
"2024","UC Davis",67.8043,221,67.04,201,103.173,225,102.363,249,100.868,75,103.162,114,-0.799857,174
"2024","UC Irvine",69.4827,111,68.3638,119,109.463,95,109.41,111,97.5596,25,99.0735,41,10.3368,78
"2024","UC Riverside",67.4215,253,66.9457,211,102.568,240,104.787,208,106.904,228,108.797,230,-4.0105,215
"2024","UC San Diego",66.35,291,65.3017,300,111.18,57,111.869,80,103.666,142,107.333,200,4.53569,121
"2024","UC Santa Barbara",68.5232,172,67.2175,190,105.82,166,106.349,173,105.986,210,109.692,245,-3.34318,203
"2024","UCF",69.1742,130,68.2793,124,102.703,235,107.685,149,97.3557,23,94.8436,15,12.8414,61
"2024","UCLA",64.5961,347,62.9462,352,101.958,251,107.235,157,102.134,99,99.5279,49,7.70733,97
"2024","UMass Lowell",71.8171,37,69.9764,52,106.131,158,106.261,174,99.5746,45,104.831,148,1.43042,153
"2024","UMBC",74.6659,4,72.9963,5,104.62,196,105.061,202,108.309,261,113.29,326,-8.22871,273
"2024","UMKC",67.062,264,66.4694,245,103.235,223,101.348,263,104.565,171,105.232,153,-3.88405,212
"2024","UNC Asheville",69.4386,114,68.0539,136,108.121,117,107.472,152,106.664,221,107.563,206,-0.0912778,164
"2024","UNC Greensboro",66.2571,295,64.6846,321,109.583,92,109.18,118,105.909,205,107.479,204,1.701,148
"2024","UNC Wilmington",65.4391,327,65.2029,303,113.75,28,113.361,66,107.267,241,108.531,223,4.82943,118
"2024","UNLV",64.884,341,64.8809,313,108.606,111,112.35,75,104.264,163,101.451,92,10.8993,72
"2024","USC",69.6885,101,68.0251,139,104.817,192,110.321,99,105,182,100.922,76,9.39911,85
"2024","USC Upstate",67.4261,251,67.0005,209,100.228,279,100.03,287,109.594,288,109.887,248,-9.85704,288
"2024","UT Arlington",72.0241,31,70.9517,33,106.032,161,109.121,121,103.615,141,104.209,135,4.91243,117
"2024","UT Rio Grande Valley",72.7721,19,71.1893,27,92.5937,352,95.3568,338,110.071,295,111.787,293,-16.4304,330
"2024","Utah",70.7097,59,69.5777,68,109.187,101,113.916,54,101.5,84,99.1084,42,14.8075,50
"2024","Utah St.",69.0912,136,68.5068,107,112.576,42,115.635,38,101.866,92,100.516,69,15.1197,48
"2024","Utah Tech",71.7239,39,70.2789,46,97.3634,316,99.585,294,106.95,229,108.858,233,-9.27285,285
"2024","Utah Valley",68.8082,152,67.5589,161,97.7764,310,99.9213,290,99.422,38,100.5,67,-0.578698,169
"2024","UTEP",70.3175,75,69.6446,62,97.0598,322,98.4223,308,97.3393,22,99.6098,53,-1.18741,179
"2024","UTSA",71.2088,49,70.4368,41,106.085,160,107.03,163,112.703,335,113.635,332,-6.60493,253
"2024","Valparaiso",68.7274,156,67.8331,149,97.1703,318,100.265,281,110.382,301,111.036,278,-10.7712,299
"2024","Vanderbilt",67.8087,220,65.5513,283,99.9254,282,105.138,201,111.731,325,107.463,203,-2.32431,186
"2024","VCU",66.2249,300,65.2924,302,107.675,124,109.969,104,100.048,54,99.5738,50,10.3948,76
"2024","Vermont",65.4814,326,63.2074,349,107.533,126,107.109,161,97.2349,19,100.137,61,6.97248,104
"2024","Villanova",64.1972,350,63.1846,350,107.402,131,111.599,83,99.5217,42,94.6654,13,16.9341,34
"2024","Virginia",61.2676,362,59.8898,362,102.789,234,105.452,193,96.0936,9,93.3546,7,12.0978,68
"2024","Virginia Tech",67.8836,217,67.3786,172,110.7,70,115.94,32,104.42,168,102.71,107,13.2296,57
"2024","VMI",74.6183,5,74.5378,2,88.956,360,89.2211,360,113.016,339,111.261,282,-22.0394,354
"2024","Wagner",62.5685,361,61.2275,361,97.4514,315,95.8007,334,99.3912,37,105.891,171,-10.0906,293
"2024","Wake Forest",68.6937,158,68.0891,133,113.035,35,117.582,26,101.74,89,99.771,55,17.8108,31
"2024","Washington",72.0719,29,71.025,30,110.012,84,115.121,43,105.031,183,102.447,101,12.6739,63
"2024","Washington St.",66.6789,275,64.795,316,110.65,72,113.446,64,99.4722,40,97.2311,27,16.2151,42
"2024","Weber St.",65.9154,310,65.5002,285,109.83,89,108.768,130,104.597,174,107.398,202,1.36997,154
"2024","West Virginia",68.7147,157,68.4105,114,100.619,273,108.434,139,110.872,313,106.139,177,2.29436,143
"2024","Western Carolina",67.8693,218,66.7521,225,109.357,97,109.241,116,101.721,88,103.567,122,5.67401,108
"2024","Western Illinois",65.9421,307,64.5764,324,99.503,288,97.9574,314,101.336,80,105.836,168,-7.87859,270
"2024","Western Kentucky",75.4183,1,75.1174,1,104.938,188,105.561,191,98.5188,32,102.502,103,3.05891,132
"2024","Western Michigan",68.4724,174,68.4072,115,99.9831,281,99.9736,289,108.309,260,111.277,284,-11.3037,304
"2024","Wichita St.",69.4098,115,67.9077,145,103.33,222,104.757,209,105.065,184,103.543,121,1.21378,155
"2024","William & Mary",66.3042,292,65.743,272,102.679,237,100.74,274,111.62,323,114.253,341,-13.5127,319
"2024","Winthrop",67.8926,216,66.837,217,107.786,123,106.946,166,105.782,202,108.03,214,-1.08412,176
"2024","Wisconsin",65.7015,319,65.1006,307,112.711,40,119.581,14,103.809,146,98.8026,39,20.7781,17
"2024","Wofford",67.0921,262,65.4644,289,106.997,141,107.488,151,110.597,305,110.096,254,-2.60821,192
"2024","Wright St.",72.4945,21,71.3696,21,117.424,13,115.931,33,112.877,337,115.178,348,0.75217,161
"2024","Wyoming",67.6936,226,67.1012,199,105.195,181,108.715,133,110.955,315,107.711,209,1.00407,156
"2024","Xavier",71.4208,42,70.9281,34,106.229,154,112.698,73,104.337,165,99.2736,44,13.4242,56
"2024","Yale",65.6779,321,64.4985,327,110.906,64,111.457,85,102.407,108,101.579,93,9.87802,81
"2024","Youngstown St.",70.048,88,68.8034,95,111.127,58,108.162,143,102.358,106,105.174,151,2.98789,133
